objID,ra,dec,mjd,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z,Num
1237646504469069838,28.2632561137261,-0.640715178746332,51132,19.18614,0.02904824,17.9688,0.03273362,17.67463,0.02379423,17.54709,0.02852189,17.53527,0.02478778,1230610.0
1237646504469069837,28.2632605900203,-0.640704640654003,51132,19.18787,0.02902851,17.96791,0.03273306,17.67509,0.02379357,17.54537,0.02851915,17.53843,0.02478999,1230610.0
1237659883289903233,28.2632356146814,-0.64072490090551,52551,19.13643,0.03337344,17.8743,0.0362693,17.66862,0.02398855,17.58953,0.01838042,17.65952,0.04172766,1230610.0
1237659883289903232,28.263240918833,-0.640725584215649,52551,19.13945,0.03338566,17.87481,0.03626912,17.66958,0.02403097,17.58975,0.01837951,17.65749,0.04170045,1230610.0
1237660025052987559,28.2632338959111,-0.640715835521363,52558,19.36496,0.02932063,18.21236,0.03025974,17.90124,0.02765023,17.75591,0.03156747,17.7754,0.02175114,1230610.0
1237660025052987558,28.2632379907443,-0.640719301751459,52558,19.36653,0.02931652,18.21256,0.03025938,17.90133,0.02764999,17.75595,0.03156707,17.77488,0.02173041,1230610.0
1237660785236639809,28.2632414518123,-0.640733909800493,52640,19.02847,0.02510555,17.79311,0.02251481,17.52737,0.0218384,17.4825,0.01882364,17.48271,0.03252767,1230610.0
1237660785236639807,28.2632388838342,-0.640741332291204,52640,19.03589,0.02604465,17.79302,0.02251269,17.52802,0.02183623,17.48526,0.01882421,17.47071,0.03243506,1230610.0
1237660785236639808,28.2632414518123,-0.640733909800493,52640,19.02847,0.02601021,17.79311,0.02251386,17.52737,0.02183665,17.4825,0.018822,17.48271,0.03251623,1230610.0
1237667128900190220,28.2632250566647,-0.640727417748742,53351,18.63378,0.02463407,17.45091,0.02666832,17.41146,0.0219877,17.39549,0.01299716,17.45439,0.02727542,1230610.0
1237667128900190219,28.2632250566647,-0.640727417748742,53351,18.63378,0.02463311,17.45091,0.02666807,17.41146,0.02198677,17.39549,0.01299411,17.45439,0.02725319,1230610.0
1237646646204563543,28.2632398588058,-0.640682893151019,51136,19.20051,0.02215281,18.02101,0.02412914,17.73461,0.0196098,17.61436,0.01859752,17.58877,0.03155087,1230610.0
1237646010558644348,28.2632355283395,-0.640701878103025,51081,19.19365,0.02662879,18.00731,0.02274836,17.69188,0.01122964,17.60606,0.01469266,17.54075,0.02165762,1230610.0
1237646010558644347,28.2632374806715,-0.640701688294376,51081,19.19787,0.0294619,18.00696,0.02274708,17.69287,0.01128473,17.60643,0.01469092,17.54083,0.0216231,1230610.0
1237646646204563544,28.2632316695876,-0.640684733094809,51136,19.20557,0.02224044,18.02099,0.02412969,17.73465,0.01961077,17.61435,0.01859942,17.584,0.03153805,1230610.0
1237657108740636754,28.2632254468993,-0.640718768225371,52225,19.20311,0.02628387,18.07416,0.02433359,17.79224,0.02599132,17.64993,0.01598297,17.59841,0.02118145,1230610.0
1237657108740636753,28.2632292727773,-0.640710774134809,52225,19.20271,0.02622492,18.07492,0.02433327,17.79273,0.02599108,17.65055,0.01598199,17.59775,0.02114937,1230610.0
1237657868952535109,28.2632031022853,-0.640728897603096,52288,19.19295,0.02880067,18.07563,0.03399935,17.77117,0.009349139,17.66306,0.01626339,17.68957,0.02420869,1230610.0
1237657868952535107,28.2632097121312,-0.640730305118941,52288,19.19894,0.03016675,18.07484,0.03399788,17.77149,0.009347617,17.66207,0.01626072,17.6934,0.02420264,1230610.0
1237657868952535108,28.2632031022853,-0.640728897603096,52288,19.19295,0.0301617,18.07563,0.03399935,17.77117,0.009349139,17.66306,0.01626339,17.68957,0.02420869,1230610.0
1237659754456219650,28.2632146164665,-0.640716684806813,52522,18.75058,0.02027895,17.56867,0.02642973,17.42137,0.02553437,17.37076,0.01947984,17.24488,0.02172055,1230610.0
1237659754456219649,28.2632190967074,-0.640711844445375,52522,18.7503,0.02024219,17.56816,0.02642922,17.42194,0.02553425,17.36986,0.01947859,17.24628,0.02261898,1230610.0
1237660205411860645,28.2632291578774,-0.640700558979105,52576,19.07441,0.02363233,17.89543,0.02234057,17.59385,0.02536511,17.54938,0.01312739,17.52838,0.01890053,1230610.0
1237660205411860644,28.2632359261359,-0.640697131702641,52576,19.07472,0.02361205,17.89594,0.02234034,17.59364,0.02544366,17.54877,0.01312567,17.5271,0.01887117,1230610.0
1237660222623711237,28.2632389888151,-0.640704141491556,52577,18.96002,0.02048596,17.70648,0.02346348,17.48463,0.01593706,17.41562,0.01314667,17.47478,0.02532213,1230610.0
1237660222623711236,28.2632389888151,-0.640704141491556,52577,18.96002,0.02108236,17.70648,0.02346348,17.48463,0.01593706,17.41562,0.01314667,17.47478,0.02532213,1230610.0
1237660334261469238,28.2632211465699,-0.640708836513122,52585,18.93806,0.03260796,17.7829,0.0200113,17.53777,0.02316792,17.50439,0.01548856,17.48414,0.01793001,1230610.0
1237660334261469237,28.2632289613317,-0.640708489708576,52585,18.93897,0.0326013,17.78307,0.02001096,17.53813,0.02316782,17.50569,0.01548976,17.48274,0.01794375,1230610.0
1237663276329533520,28.2632244958478,-0.640716340736956,52910,19.08407,0.02916004,17.87213,0.02468302,17.60497,0.01997353,17.52843,0.0190666,17.51486,0.02084927,1230610.0
1237663276329533518,28.2632253586166,-0.640715373906716,52910,19.09134,0.02919956,17.87213,0.02468214,17.60501,0.01997255,17.5287,0.0190646,17.5102,0.02078067,1230610.0
1237663276329533519,28.2632244958478,-0.640716340736956,52910,19.08407,0.02916004,17.87213,0.02468283,17.60497,0.01997308,17.52843,0.01906543,17.51486,0.02084305,1230610.0
1237663525456969800,28.2632230937743,-0.640702878194061,52935,19.22912,0.03386925,17.99648,0.01835621,17.73692,0.01309289,17.62744,0.01523988,17.59283,0.0256916,1230610.0
1237663525456969799,28.2632295490393,-0.640717540146375,52935,19.22673,0.03380317,17.9973,0.01835573,17.73736,0.01309288,17.62977,0.01524273,17.59851,0.02570912,1230610.0
1237663783136002227,28.2632307423612,-0.64069540021043,52963,19.36375,0.02834425,18.18784,0.03027133,17.91408,0.01814577,17.7921,0.01835359,17.76307,0.02146064,1230610.0
1237663783136002225,28.2632333874474,-0.640696367042773,52963,19.36776,0.0283612,18.18815,0.03027122,17.915,0.0181461,17.79278,0.01835399,17.76608,0.02151423,1230610.0
1237663783136002226,28.2632307423612,-0.64069540021043,52963,19.36375,0.02834425,18.18784,0.03027133,17.91408,0.01814577,17.7921,0.01835359,17.76307,0.02145538,1230610.0
1237663890494455871,28.2632251733993,-0.640704352432962,52971,18.40847,0.01961425,17.12418,0.01566113,17.21951,0.0133128,17.21943,0.01905107,17.26897,0.02646884,1230610.0
1237663890494455869,28.2632245555508,-0.640705722793157,52971,18.40998,0.01960737,17.12462,0.015661,17.2199,0.01337572,17.21983,0.0190505,17.26837,0.0264528,1230610.0
1237663890494455870,28.2632251733993,-0.640704352432962,52971,18.40847,0.01961366,17.12418,0.0156611,17.21951,0.01331243,17.21943,0.0190509,17.26897,0.02646798,1230610.0
1237676324430020701,28.2632223292836,-0.640706846555879,54424,18.71778,0.05790541,17.59703,0.02371278,17.56245,0.02261574,17.49352,0.01683458,17.49128,0.01791617,1230610.0
1237676324430020700,28.2632308685682,-0.640707451833634,54424,18.72671,0.05799413,17.59788,0.02371339,17.56293,0.02279227,17.4945,0.01683465,17.49027,0.01789043,1230610.0
1237656907978572282,29.4794166827498,0.383564564628086,52197,22.41717,0.357062,21.485,0.05732809,21.18934,0.06517013,21.00685,0.07648491,20.66498,0.2230483,1231908.0
1237663328928006743,29.4794197086628,0.383566475754204,52912,22.71604,0.4167897,21.61629,0.05995691,21.22962,0.05459631,21.12541,0.06959151,21.21135,0.349245,1231908.0
1237666339731472819,29.4794304420958,0.383580382050635,53272,22.76037,0.4710757,21.92401,0.07729293,21.66819,0.09118647,21.50374,0.1255199,22.43437,0.7981569,1231908.0
1237666382671577453,29.479418809394,0.383587293332234,53286,23.26498,0.5913137,21.79306,0.06856757,21.50371,0.07727472,21.48013,0.09348282,21.40826,0.3438174,1231908.0
1237666726251593917,29.479386243405,0.383566660332027,53319,22.69916,0.5817937,21.80674,0.1218149,21.38224,0.1179661,21.66466,0.1981111,21.17511,0.5513032,1231908.0
1237645878495084962,29.479478346952,0.383570642662467,51075,26.31054,0.3315265,22.18219,0.08905134,21.81336,0.08770234,21.60301,0.1230091,21.28197,0.4576113,1231908.0
1237646548492943705,29.4794684425323,0.383593603946934,51133,24.79221,1.008402,22.09447,0.09165684,21.81171,0.1143099,21.72183,0.1818652,20.93891,0.3155404,1231908.0
1237666515798589750,29.4794634362209,0.383579407623329,53296,23.36159,0.8367785,21.73147,0.09261557,21.52674,0.1234353,21.35574,0.1248848,20.87085,0.3757668,1231908.0
1237646587150730017,29.4794288678963,0.383547816214421,51134,24.41845,0.6316335,22.04198,0.06204302,21.71564,0.07257893,21.48851,0.08897117,21.42391,0.3358407,1231908.0
1237652999530742115,29.4794116782259,0.383547581003185,51818,22.47515,0.2361543,21.81783,0.06439478,21.40126,0.05808657,21.22887,0.07195219,21.39096,0.3938574,1231908.0
1237656512819495586,29.4794411883037,0.383543772304308,52170,23.0931,0.3779339,21.24107,0.03829606,21.08031,0.04059571,20.99314,0.05425916,21.88623,0.478691,1231908.0
1237656594420793767,29.4794291984716,0.383512376918846,52173,22.44848,0.364931,21.32533,0.05361099,20.93931,0.05736841,21.09947,0.09989067,21.22679,0.4500296,1231908.0
1237656972382962381,29.4794279632516,0.383531344956134,52207,22.88434,0.438424,21.43953,0.04806147,21.19121,0.05194296,21.00173,0.05862115,20.89789,0.2306487,1231908.0
1237656972383027506,29.4794258917138,0.383533792650519,52207,23.015,0.4620442,21.42493,0.04590284,21.19388,0.05094901,20.99634,0.05807909,20.86013,0.224988,1231908.0
1237657071160001292,29.4794384125203,0.383535642329204,52224,22.51765,0.2359555,21.44941,0.0495177,21.13758,0.04585958,20.9772,0.05127543,20.5453,0.1484586,1231908.0
1237657191454998941,29.4794174515175,0.383555395743265,52231,23.58265,0.5963084,21.45438,0.04270541,21.04467,0.04093092,21.08961,0.06119706,21.20294,0.2576023,1231908.0
1237657234372231655,29.4794170575659,0.383552879743941,52234,23.47308,0.5411541,21.45545,0.04437645,21.07995,0.04177476,21.001,0.05390204,20.95357,0.1977188,1231908.0
1237657586556141991,29.4794368193221,0.383543402689413,52261,23.11596,0.4137651,21.43225,0.04805798,20.99922,0.0454901,21.08252,0.06939303,21.28992,0.3147431,1231908.0
1237657814192226776,29.479445598731,0.383553923598843,52287,24.58031,0.7515352,21.45037,0.04574903,21.04555,0.04983844,21.16846,0.08773061,21.15837,0.2627838,1231908.0
1237659914428482022,29.4794484104913,0.383553327353738,52552,25.37521,0.9124835,21.60734,0.06141194,21.28459,0.06625929,21.20725,0.08379684,21.09396,0.3097738,1231908.0
1237660008950661554,29.4794483707248,0.383550787305149,52557,22.98966,0.4388168,21.70035,0.05109186,21.40352,0.06011775,21.47394,0.09643886,21.19738,0.3269188,1231908.0
1237662968150098409,29.479432744757,0.383532231184804,52872,23.78299,1.157164,21.69551,0.07406352,21.27974,0.06302264,21.36577,0.1207674,20.91702,0.2227051,1231908.0
1237663204390207934,29.4794215737851,0.383549128105726,52908,22.44795,0.2571853,21.62477,0.05364277,21.3034,0.05552275,21.13923,0.06580239,20.74192,0.2095208,1231908.0
1237663543708877529,29.4794287802449,0.383541053172161,52936,22.44024,0.2120123,21.68084,0.05175132,21.27614,0.0496317,21.13513,0.07638552,21.23351,0.2583907,1231908.0
1237666301083320773,29.479445144783,0.383553760963113,53270,25.90602,0.6997175,21.61284,0.0766856,21.60529,0.09006521,21.25633,0.1429939,21.33761,0.3887818,1231908.0
1237666498624422249,29.4794326769033,0.383539314621281,53294,24.53324,1.179881,21.8325,0.07651722,21.38164,0.07165552,21.41949,0.1035139,20.72844,0.2169202,1231908.0
1237666541571801655,29.4794160460222,0.383509217580469,53298,23.1527,0.601839,21.77107,0.06596065,21.51174,0.09004222,21.27616,0.09486407,22.01533,0.7113889,1231908.0
1237666661854609702,29.4794175572757,0.383563896906207,53314,22.6578,0.4087201,21.86624,0.0909231,21.48954,0.08148901,21.25878,0.09611837,21.28166,0.4122125,1231908.0
1237666636084084926,29.4794207948285,0.38348137868666,53312,22.28318,0.5510769,21.94386,0.1637995,21.50576,0.1345137,21.50821,0.1677354,22.39597,1.02984,1231908.0
1237663505053581627,29.479452208966,0.383523375213044,52934,22.90833,0.5077867,21.57774,0.06092521,21.41825,0.07762332,21.26589,0.09459315,20.65393,0.2720313,1231908.0
1237666408455340463,29.479449100101,0.383535171487323,53288,24.4154,0.7794313,21.88881,0.05232985,21.52929,0.06026397,21.53428,0.07971683,21.28456,0.2666973,1231908.0
1237646011632582689,28.7279057227505,0.037271758986301,51081,18.71362,0.03096741,17.51726,0.01275783,17.29195,0.01621217,17.24199,0.01607249,17.19927,0.02489263,1260383.0
1237646011632582688,28.7279003162546,0.0372758947752505,51081,18.71227,0.03095007,17.51781,0.01281135,17.29161,0.01621161,17.24231,0.01625402,17.19827,0.02486561,1260383.0
1237646505543008288,28.7279072044315,0.0372629594165439,51132,18.29056,0.02696674,17.02529,0.02554891,17.0271,0.01564103,17.0295,0.01667055,17.07668,0.03824627,1260383.0
1237646647278567426,28.7279096433143,0.0372782511185427,51136,19.04404,0.02140593,17.87584,0.02191694,17.62827,0.0211757,17.52894,0.01435214,17.50807,0.02484502,1260383.0
1237653012449067061,28.7279147745976,0.0372498560289435,51819,18.21908,0.03292876,17.02636,0.0268683,17.01725,0.01437804,17.03344,0.01412216,17.04459,0.01992505,1260383.0
1237653012449067060,28.7279187239081,0.0372524005863389,51819,18.21883,0.03292223,17.02651,0.02687848,17.01715,0.01437767,17.03328,0.01412158,17.04367,0.01990739,1260383.0
1237657109814575235,28.7279114939301,0.0372735447635691,52225,18.95744,0.02407031,17.87554,0.02233875,17.58212,0.01708793,17.50328,0.01293255,17.46585,0.01736741,1260383.0
1237657109814575234,28.7279160863167,0.037271095959338,52225,18.95806,0.02405461,17.87567,0.02241336,17.58227,0.01708729,17.5025,0.0129305,17.46297,0.01731023,1260383.0
1237657870026473502,28.7279046134062,0.0372674925386231,52288,18.42524,0.02585062,17.17048,0.01487669,17.11077,0.01654008,17.11197,0.02404571,17.10023,0.02430902,1260383.0
1237657870026473501,28.7279109704799,0.0372666330234095,52288,18.4246,0.02583753,17.17105,0.0149015,17.11087,0.01653981,17.11238,0.02404549,17.10277,0.02430888,1260383.0
1237659755530158097,28.7279077555602,0.0372674794212824,52522,18.38086,0.03197209,17.21095,0.01476721,17.14225,0.01429203,17.14458,0.01614008,17.16307,0.02034729,1260383.0
1237659755530158096,28.7279077555526,0.0372674794537868,52522,18.38089,0.03194888,17.21093,0.01475571,17.14224,0.0142785,17.14456,0.01612817,17.16303,0.02032261,1260383.0
1237659755530158095,28.7279151923825,0.0372731734045516,52522,18.38299,0.03264919,17.21086,0.01475544,17.14221,0.01427819,17.14477,0.01612784,17.16393,0.0203121,1260383.0
1237659884363841697,28.7279190481746,0.037252580891439,52551,18.89331,0.04489393,17.78265,0.0225831,17.47992,0.01599214,17.37653,0.01901443,17.34775,0.01586292,1260383.0
1237660206485798945,28.7279128393504,0.0372622773428647,52576,18.73398,0.02467597,17.59517,0.02043267,17.4305,0.01627055,17.35998,0.01498555,17.36157,0.01517835,1260383.0
1237660223697649784,28.7279223432518,0.037248167999675,52577,19.04029,0.03065602,17.85065,0.01734435,17.57554,0.0127394,17.46669,0.01533818,17.46253,0.01903328,1260383.0
1237660335335407663,28.7279047581893,0.0372590598089065,52585,18.66917,0.02473092,17.55083,0.03644672,17.29636,0.01908469,17.23964,0.01904364,17.19984,0.02563858,1260383.0
1237660335335407662,28.7279047581984,0.037259059744377,52585,18.66917,0.02472711,17.55081,0.03644343,17.29632,0.01907957,17.23963,0.01903604,17.19986,0.0256162,1260383.0
1237660335335407661,28.7279105119033,0.0372615774417519,52585,18.67062,0.02472496,17.55144,0.03645457,17.29657,0.01907944,17.24011,0.01903599,17.2082,0.02568039,1260383.0
1237660786310578191,28.7279143690816,0.0372692931046657,52640,18.58085,0.03408372,17.40103,0.01395376,17.28172,0.02495884,17.29466,0.01873043,17.27554,0.02060698,1260383.0
1237660786310578190,28.7279216384496,0.0372680864988399,52640,18.5796,0.03406827,17.40133,0.01395346,17.28133,0.0249582,17.29547,0.01873037,17.27704,0.02059126,1260383.0
1237663277403471885,28.7279156171797,0.0372528485904024,52910,18.74315,0.03491749,17.53507,0.0153114,17.31526,0.01793649,17.24305,0.01704919,17.2562,0.02215782,1260383.0
1237663784209940557,28.7279144585748,0.0372541119038523,52963,18.90384,0.03116344,17.82429,0.02513233,17.5198,0.02012176,17.40226,0.01240937,17.39914,0.01813142,1260383.0
1237667129974128663,28.7279169194003,0.0372544465187954,53351,18.96819,0.02889241,17.79784,0.0162994,17.52754,0.01540643,17.42308,0.01954047,17.42113,0.02773619,1260383.0
1237667129974128662,28.72792535057,0.0372531832526314,53351,18.96565,0.02884822,17.79821,0.01629905,17.5276,0.0154059,17.42345,0.01954042,17.42541,0.02774859,1260383.0
1237676325503959155,28.7279135147691,0.0372505601048545,54424,18.65451,0.04477547,17.63762,0.0195015,17.38695,0.01356236,17.28952,0.01712917,17.24488,0.01830626,1260383.0
1237676325503959154,28.7279227777994,0.0372501119962406,54424,18.65836,0.04481726,17.6384,0.01950194,17.38746,0.01356217,17.29082,0.01712986,17.24568,0.01829451,1260383.0
1237646505543008289,28.7278934607961,0.0372688377453817,51132,18.29155,0.02666751,17.02516,0.02554896,17.02653,0.01564104,17.02936,0.01667091,17.08043,0.03826818,1260383.0
1237659884363841698,28.7279085069578,0.0372530697570487,52551,18.89148,0.04489407,17.78202,0.0225833,17.47961,0.01599264,17.37685,0.01901553,17.35318,0.01594791,1260383.0
1237660026126925892,28.7278943865372,0.0372453487333792,52558,18.98923,0.03177689,17.77572,0.02639107,17.50197,0.02262275,17.34414,0.02463976,17.39125,0.01856481,1260383.0
1237660026126925890,28.7279050411573,0.0372485459546795,52558,18.96692,0.03142942,17.75899,0.0263258,17.49352,0.02258912,17.34044,0.02462118,17.38121,0.01836228,1260383.0
1237660026126925891,28.7278954913637,0.0372453588517578,52558,18.96666,0.03143346,17.75864,0.02630195,17.4936,0.02258938,17.3407,0.02462157,17.38289,0.01838519,1260383.0
1237660206485798947,28.7279032096257,0.0372559819072553,52576,18.74749,0.02431351,17.59808,0.02045455,17.43165,0.01628937,17.36095,0.01500244,17.36963,0.01542231,1260383.0
1237660206485798946,28.7279032096732,0.037255998588348,52576,18.73442,0.02469063,17.59497,0.0204328,17.43036,0.01627091,17.3597,0.01498585,17.36248,0.0152088,1260383.0
1237660223697649786,28.7279125149043,0.0372450522797261,52577,19.03743,0.03071246,17.85071,0.01731475,17.57581,0.01275552,17.46569,0.01535118,17.44903,0.0189664,1260383.0
1237660223697649785,28.7279125148885,0.0372450521828026,52577,19.03735,0.03064329,17.85066,0.01730069,17.57575,0.01274055,17.46568,0.0153375,17.44897,0.01893076,1260383.0
1237663277403471887,28.7279081300539,0.0372505367664221,52910,18.74361,0.03493989,17.53499,0.01529421,17.31509,0.01794523,17.24356,0.01706441,17.25397,0.02217658,1260383.0
1237663277403471886,28.7279081300853,0.0372505370013614,52910,18.74352,0.034931,17.53494,0.01528403,17.31504,0.01793682,17.24341,0.01705011,17.25398,0.02216245,1260383.0
1237663526530908259,28.7278981981256,0.0372493952206786,52935,19.01289,0.03308869,17.85455,0.01840926,17.59913,0.01994455,17.53597,0.02055304,17.51304,0.02569628,1260383.0
1237663526530908258,28.7279068135419,0.0372440060334166,52935,19.01069,0.03304535,17.85456,0.01843354,17.60008,0.01994461,17.53568,0.020552,17.5194,0.02572394,1260383.0
1237663784209940559,28.7279098790261,0.0372503216870536,52963,18.91157,0.03125048,17.82371,0.02514208,17.52164,0.02012988,17.40809,0.01244679,17.40541,0.01818734,1260383.0
1237663784209940558,28.7279099067733,0.0372503489899337,52963,18.90346,0.03116842,17.82371,0.02514208,17.51994,0.02012216,17.40202,0.0124093,17.40092,0.01815523,1260383.0
1237663891568394271,28.727902448823,0.0372497026052299,52971,18.59689,0.03312303,17.40306,0.01999607,17.22309,0.02274812,17.19593,0.01398167,17.19954,0.01941558,1260383.0
1237663891568394269,28.7279000321652,0.0372492265318562,52971,18.59647,0.03334509,17.40335,0.02001,17.22335,0.02274793,17.19582,0.01398092,17.20119,0.0194089,1260383.0
